Recebido;Node;RSSI;SNR;Client ID;Bateria;Client RSSI;Mensagem
29/06/2022 04:48;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 35 30 49 3a 32 34 2e 36 33 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 7e cf
29/06/2022 04:47;300;-72;50;3027760;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 33 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 10 ff
29/06/2022 04:46;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 41 cf
29/06/2022 04:45;300;-72;50;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 35 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 2e 4a
29/06/2022 04:44;300;-72;50;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 35 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 2e 4a
29/06/2022 04:43;300;-72;50;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 35 30 54 3a 32 34 2e 35 30 49 3a 32 34 2e 36 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 54 b9
29/06/2022 04:42;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 86 45
29/06/2022 04:41;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 41 cf
29/06/2022 04:40;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 41 cf
29/06/2022 04:38;300;-72;50;3027760;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 33 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 10 ff
29/06/2022 04:37;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 35 30 49 3a 32 34 2e 36 33 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 7e cf
29/06/2022 04:36;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 35 30 49 3a 32 34 2e 36 33 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 7e cf
29/06/2022 04:36;255;-65;8;16486;-;-72;ff 00 28 12 02 19 67 00 41 00 35 08 00 40 66 00 56 4f 3b 48 00 fa f0 e8 ff ff 67 76 39 27
29/06/2022 04:36;255;-64;8;16486;800%;-;ff 00 28 12 02 19 67 00 40 00 34 08 00 40 66 00 56 4e 3b 64 00 61 52 55 ff ff 67 76 c2 a7
29/06/2022 04:35;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 35 30 49 3a 32 34 2e 36 33 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 7e cf
29/06/2022 04:34;300;-72;50;3027760;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 33 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 aa 86
29/06/2022 04:34;300;0;0;;-;-;2c 01 28 44 e5 49 11 11 21 e1 86 1d
29/06/2022 04:33;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 35 30 49 3a 32 34 2e 36 33 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 7e cf
29/06/2022 04:32;300;-72;50;3027760;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 33 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 10 ff
29/06/2022 04:31;300;-72;50;3027760;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 33 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 10 ff
29/06/2022 04:30;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 0c 6f
29/06/2022 04:29;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 b6 16
29/06/2022 04:28;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 0c 6f
29/06/2022 04:27;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 0c 6f
29/06/2022 04:26;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 0c 6f
29/06/2022 04:25;255;-75;6;5580;-;-9;ff 00 28 12 02 19 67 00 4b 00 33 06 00 15 cc 00 50 95 1a 09 06 93 b7 61 ff ff 67 76 5c 98
29/06/2022 04:25;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 0c 6f
29/06/2022 04:24;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 b6 16
29/06/2022 04:24;300;0;0;;-;-;2c 01 28 44 e5 49 11 11 21 e1 86 1d
29/06/2022 04:23;300;-72;50;3027760;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 33 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 d7 75
29/06/2022 04:22;300;-72;50;3027760;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 33 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 d7 75
29/06/2022 04:21;300;-72;50;3027760;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 33 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 d7 75
29/06/2022 04:20;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 cb e5
29/06/2022 04:19;300;-72;50;3027760;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 33 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 aa 86
29/06/2022 04:18;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 0c 6f
29/06/2022 04:17;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 86 45
29/06/2022 04:16;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 0c 6f
29/06/2022 04:15;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 86 45
29/06/2022 04:14;300;-72;50;3027760;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 33 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 aa 86
29/06/2022 04:14;300;0;0;;-;-;2c 01 28 44 3e a3
29/06/2022 04:13;300;-72;50;3027760;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 33 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 10 ff
29/06/2022 04:12;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 fb b6
29/06/2022 04:11;300;-72;50;3027760;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 33 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 aa 86
29/06/2022 04:10;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 86 45
29/06/2022 04:09;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 fb b6
29/06/2022 04:08;300;-58;46;3289172;416%;-;2c 01 28 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 b8 89
29/06/2022 04:08;300;0;0;;-;-;2c 01 28 5b 7f 6b
29/06/2022 04:07;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 0c 6f
29/06/2022 04:06;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 0c 6f
29/06/2022 04:05;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 cb e5
29/06/2022 04:04;300;-72;50;3026992;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 30 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 fe 63
29/06/2022 04:03;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 ec 15
29/06/2022 04:02;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 91 e6
29/06/2022 04:01;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 91 e6
29/06/2022 04:00;300;-72;50;3026992;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 30 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 fe 63
29/06/2022 03:59;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 35 30 49 3a 32 34 2e 36 33 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 14 9f
29/06/2022 03:57;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 ec 15
29/06/2022 03:56;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 ec 15
29/06/2022 03:55;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 91 e6
29/06/2022 03:54;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 91 e6
29/06/2022 03:53;255;-107;2;5417;-;-12;ff 00 28 12 02 19 67 00 6b 00 32 02 00 15 29 00 e6 b5 1a 0c 06 01 fd a5 ff ff 67 76 be 33
29/06/2022 03:53;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 91 e6
29/06/2022 03:52;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 91 e6
29/06/2022 03:51;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 ec 15
29/06/2022 03:50;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1b c9
29/06/2022 03:49;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 2b 9f
29/06/2022 03:48;255;-83;6;1712;80%;-;ff 00 28 12 02 19 67 00 53 00 31 06 00 06 b0 00 23 ea 1e 0a 07 5c cb 11 ff ff 67 76 ce 37
29/06/2022 03:48;300;-72;50;3026992;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 30 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 fe 63
29/06/2022 03:48;300;-33;25;15073595;2016%;-;2c 01 28 44 e5 49 11 11 21 71 fc 19 e6 01 3b 10 e7 42 31 fc 35 52
29/06/2022 03:47;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 91 e6
29/06/2022 03:46;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 cb e5
29/06/2022 03:45;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 cb e5
29/06/2022 03:44;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 b6 16
29/06/2022 03:43;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 91 e6
29/06/2022 03:42;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 56 69
29/06/2022 03:41;300;-72;50;3027760;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 33 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 07 59
29/06/2022 03:40;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 ec 15
29/06/2022 03:39;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 2b 9f
29/06/2022 03:38;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 35 30 49 3a 32 34 2e 36 33 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 14 9f
29/06/2022 03:37;300;-72;50;3026992;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 30 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 fe 63
29/06/2022 03:36;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 3c 39
29/06/2022 03:35;255;-65;8;16486;-;-72;ff 00 28 12 02 19 67 00 41 00 30 08 00 40 66 00 56 4d 3b 48 00 43 82 50 ff ff 67 76 a0 50
29/06/2022 03:35;255;-64;8;16486;800%;-;ff 00 28 12 02 19 67 00 40 00 2f 08 00 40 66 00 56 4c 3b 64 00 b2 0f 6d ff ff 67 76 f1 b9
29/06/2022 03:35;255;0;0;;-;-;ff 00 28 12 d7 d9
29/06/2022 03:35;255;-66;7;16486;-;-72;ff 00 28 12 02 19 67 00 42 00 2e 07 00 40 66 00 56 4b 3b 48 00 2a ac 18 ff ff 67 76 b6 70
29/06/2022 03:35;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1b c9
